!CSV A.01.01
!Agilent Technologies,N5230C,MY49001835,A.09.33.09
!Agilent N5230C: A.09.33.09
!Date: Wednesday, March 19, 2014 01:10:47
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S41(DB),S41(DEG)
9363204968.3228,5.5174122,-19.393084
9367539646.5489,5.5108309,-20.998104
9371874324.7749,5.4845624,-22.660625
9376209003.001,5.5193062,-24.349016
9380543681.2271,5.524519,-25.118435
9384878359.4532,5.5278296,-26.948133
9389213037.6792,5.6516385,-28.455627
9393547715.9053,5.5107899,-30.110817
9397882394.1314,5.5761089,-31.675505
9402217072.3575,5.6186094,-32.730106
9406551750.5835,5.5982022,-34.246674
9410886428.8096,5.642694,-36.511852
9415221107.0357,5.5930462,-37.390575
9419555785.2618,5.6036997,-39.237103
9423890463.4878,5.5896726,-40.4062
9428225141.7139,5.6198835,-42.18047
9432559819.94,5.626955,-43.518959
9436894498.1661,5.6325192,-45.103611
9441229176.3921,5.6451688,-46.730854
9445563854.6182,5.6653824,-48.002281
9449898532.8443,5.6863227,-49.48814
9454233211.0704,5.7032814,-51.138096
9458567889.2964,5.6275706,-52.447029
9462902567.5225,5.6573358,-54.280453
9467237245.7486,5.7005649,-55.59193
9471571923.9747,5.6110344,-57.458618
9475906602.2007,5.7363048,-59.048435
9480241280.4268,5.662921,-60.154831
9484575958.6529,5.7284918,-61.434658
9488910636.879,5.727644,-63.058781
9493245315.105,5.7223468,-64.557297
9497579993.3311,5.7375908,-66.111633
9501914671.5572,5.7403455,-67.790436
9506249349.7833,5.7500381,-69.378403
9510584028.0093,5.6419978,-70.489464
9514918706.2354,5.684823,-72.307167
9519253384.4615,5.6625504,-73.492722
9523588062.6876,5.7091117,-75.143669
9527922740.9136,5.7159777,-76.99173
9532257419.1397,5.7867203,-78.546516
9536592097.3658,5.7595844,-79.781464
9540926775.5919,5.7109699,-81.030914
9545261453.8179,5.7452464,-82.995094
9549596132.044,5.7862663,-84.548546
9553930810.2701,5.763236,-85.805161
9558265488.4962,5.7215137,-87.511787
9562600166.7222,5.7610393,-88.960808
9566934844.9483,5.7688589,-90.313004
9571269523.1744,5.7189212,-91.945503
9575604201.4005,5.6684794,-93.505203
9579938879.6265,5.7025661,-94.802032
9584273557.8526,5.7610283,-96.411903
9588608236.0787,5.7235737,-97.694893
9592942914.3048,5.7766361,-99.341103
9597277592.5308,5.7307315,-101.05616
9601612270.7569,5.8040071,-102.42449
9605946948.983,5.8066401,-103.98286
9610281627.2091,5.8159838,-105.48318
9614616305.4351,5.7516308,-106.86272
9618950983.6612,5.7508044,-108.57922
9623285661.8873,5.8184686,-110.27778
9627620340.1134,5.7202516,-111.49837
9631955018.3394,5.7474756,-112.85547
9636289696.5655,5.7366982,-114.4385
9640624374.7916,5.7252913,-115.50776
9644959053.0177,5.7681975,-117.78496
9649293731.2437,5.747808,-118.74483
9653628409.4698,5.8047447,-120.81059
9657963087.6959,5.7705703,-121.89747
9662297765.922,5.8046041,-123.73274
9666632444.1481,5.7447729,-125.09858
9670967122.3741,5.7826319,-126.38647
9675301800.6002,5.7715158,-128.20793
9679636478.8263,5.7626362,-129.66791
9683971157.0524,5.7955317,-131.187
9688305835.2784,5.776195,-132.57932
9692640513.5045,5.7631202,-134.25792
9696975191.7306,5.8426099,-135.50688
9701309869.9567,5.7631907,-137.41028
9705644548.1827,5.7265878,-138.56157
9709979226.4088,5.8596992,-140.23239
9714313904.6349,5.7667785,-141.29865
9718648582.861,5.804687,-143.08911
9722983261.087,5.8145895,-144.50328
9727317939.3131,5.7838502,-145.98878
9731652617.5392,5.798388,-148.08475
9735987295.7653,5.766335,-148.9483
9740321973.9913,5.8479791,-150.70059
9744656652.2174,5.7333603,-152.1357
9748991330.4435,5.7915277,-153.84378
9753326008.6696,5.7673006,-155.51825
9757660686.8956,5.7902322,-156.81085
9761995365.1217,5.8395967,-158.44482
9766330043.3478,5.8097777,-160.05597
9770664721.5739,5.8464322,-161.51041
9774999399.7999,5.8060274,-162.77307
9779334078.026,5.7748017,-164.39343
9783668756.2521,5.8029623,-165.46086
9788003434.4782,5.8060083,-167.13269
9792338112.7042,5.7870331,-168.74438
9796672790.9303,5.7951808,-170.54031
9801007469.1564,5.7640705,-171.71472
9805342147.3825,5.7707052,-173.20921
9809676825.6085,5.8239603,-174.32477
9814011503.8346,5.8051305,-176.46132
9818346182.0607,5.757369,-177.69739
9822680860.2868,5.7678571,-179.32761
9827015538.5128,5.8649139,179.26703
9831350216.7389,5.7486544,177.59074
9835684894.965,5.8406329,176.02913
9840019573.1911,5.7234464,174.38904
9844354251.4171,5.784759,173.04179
9848688929.6432,5.8917708,171.55276
9853023607.8693,5.829813,170.60843
9857358286.0954,5.8578353,168.32666
9861692964.3214,5.8487759,167.09869
9866027642.5475,5.8962302,165.42628
9870362320.7736,5.8286681,163.53413
9874696998.9997,5.8321071,162.789
9879031677.2257,5.7858372,160.97966
9883366355.4518,5.8250928,159.4334
9887701033.6779,5.859355,157.98659
9892035711.904,5.7824769,156.48106
9896370390.13,5.8028111,155.11897
9900705068.3561,5.7869525,153.49591
9905039746.5822,5.7940731,152.0939
9909374424.8083,5.8544774,150.29926
9913709103.0343,5.8600483,149.01427
9918043781.2604,5.838634,147.43257
9922378459.4865,5.8754835,145.58459
9926713137.7126,5.8678117,144.35292
9931047815.9386,5.7709475,143.052
9935382494.1647,5.8065715,141.17789
9939717172.3908,5.7961454,140.13754
9944051850.6169,5.8131146,138.16116
9948386528.8429,5.8133321,136.64299
9952721207.069,5.8974466,135.12482
9957055885.2951,5.8554177,133.60553
9961390563.5212,5.8905449,132.04506
9965725241.7472,5.8961568,131.12381
9970059919.9733,5.8564825,129.21609
9974394598.1994,5.9047351,127.83469
9978729276.4255,5.8492589,126.11107
9983063954.6516,5.870338,124.93682
9987398632.8776,5.9448485,123.06374
9991733311.1037,5.8684587,121.71109
9996067989.3298,5.8490152,120.0495
10000402667.556,5.8850904,118.46593
10004737345.782,5.9056754,116.82854
10009072024.008,5.8411241,115.31091
10013406702.234,5.905026,114.54588
10017741380.46,5.9207048,112.72085
10022076058.686,5.9288535,111.071
10026410736.912,5.92589,109.92649
10030745415.138,5.9395528,108.1204
10035080093.364,5.8451762,106.62838
10039414771.591,5.8870382,104.89323
10043749449.817,5.8369555,103.48489
10048084128.043,5.8898315,101.87762
10052418806.269,5.855875,100.763
10056753484.495,5.8998504,98.86158
10061088162.721,5.9216194,97.706818
10065422840.947,5.9499731,95.858734
10069757519.173,5.9314165,94.159897
10074092197.399,6.00247,93.136246
10078426875.625,5.9880686,91.151237
10082761553.851,6.007072,89.831688
10087096232.077,5.9652295,88.550797
10091430910.303,6.025455,86.80574
10095765588.53,5.9723129,85.066696
10100100266.756,6.0294485,83.534569
10104434944.982,6.0181608,82.017593
10108769623.208,6.0083857,80.851761
10113104301.434,6.0244126,79.02578
10117438979.66,6.0045996,77.791794
10121773657.886,6.0112052,76.208824
10126108336.112,6.0571775,74.199806
10130443014.338,6.0231433,73.21949
10134777692.564,6.0463781,71.211678
10139112370.79,6.0728092,70.194496
10143447049.016,5.9952998,68.562096
10147781727.242,6.0262127,67.099792
10152116405.468,6.0634961,65.179543
10156451083.695,6.02139,64.049812
10160785761.921,6.0340896,62.371948
10165120440.147,6.125536,60.929401
10169455118.373,6.0930991,59.112663
10173789796.599,6.0619006,58.467125
10178124474.825,6.1593413,56.58017
10182459153.051,6.045063,54.923565
10186793831.277,6.0700679,53.746887
10191128509.503,6.0648499,51.933998
10195463187.729,6.0597939,50.475422
10199797865.955,6.0962281,48.749866
10204132544.181,6.1129079,47.46677
10208467222.407,6.1160498,45.784634
10212801900.634,6.1025252,44.389313
10217136578.86,6.1639237,42.691788
10221471257.086,6.0825381,41.53664
10225805935.312,6.1759443,39.768364
10230140613.538,6.2388225,38.396061
10234475291.764,6.1129231,37.075954
10238809969.99,6.1935267,35.357334
10243144648.216,6.1417875,34.153683
10247479326.442,6.1077733,32.560558
10251814004.668,6.148665,31.026104
10256148682.894,6.2116771,29.69875
10260483361.12,6.1810884,27.980963
10264818039.346,6.2300301,26.437817
10269152717.573,6.2580285,24.657436
10273487395.799,6.1740603,23.540031
10277822074.025,6.2330947,21.73056
10282156752.251,6.213306,20.567392
10286491430.477,6.2071085,18.735819
10290826108.703,6.1993103,17.183304
10295160786.929,6.2819772,15.807959
10299495465.155,6.2004209,14.528067
10303830143.381,6.2844386,13.339886
10308164821.607,6.2607565,11.446259
10312499499.833,6.2674942,10.029744
10316834178.059,6.2833133,8.6821356
10321168856.285,6.2355833,7.3317699
10325503534.512,6.3112712,5.2656798
10329838212.738,6.2684479,4.00915
10334172890.964,6.2619948,2.4702623
10338507569.19,6.271163,0.96176159
10342842247.416,6.3065019,-0.66246456
10347176925.642,6.2951293,-1.816089
10351511603.868,6.2950053,-3.3843544
10355846282.094,6.3164635,-5.380651
10360180960.32,6.3204246,-6.2620058
10364515638.546,6.2427101,-7.7665401
10368850316.772,6.2863231,-9.5101395
10373184994.998,6.3223963,-11.125466
10377519673.224,6.2695522,-12.734067
10381854351.45,6.3128934,-14.209315
10386189029.677,6.3548613,-15.666648
10390523707.903,6.3116302,-17.108614
10394858386.129,6.3343945,-18.430019
10399193064.355,6.3428059,-19.674864
10403527742.581,6.2979283,-21.031752
10407862420.807,6.3618746,-23.161934
10412197099.033,6.3316865,-24.103558
10416531777.259,6.3326712,-26.191456
10420866455.485,6.3613372,-27.502384
10425201133.711,6.3291807,-28.575245
10429535811.937,6.3398314,-30.819836
10433870490.163,6.3450112,-31.999905
10438205168.389,6.3161025,-33.502594
10442539846.616,6.3771181,-35.093052
10446874524.842,6.4082961,-36.353996
10451209203.068,6.3265839,-38.409435
10455543881.294,6.3899574,-39.525928
10459878559.52,6.407608,-41.358601
10464213237.746,6.3288527,-42.717793
10468547915.972,6.3644791,-44.247032
10472882594.198,6.4070911,-45.962433
10477217272.424,6.3253727,-47.106232
10481551950.65,6.4097567,-48.912216
10485886628.876,6.4048691,-50.352203
10490221307.102,6.4012952,-51.995571
10494555985.328,6.4547415,-53.35062
10498890663.555,6.4066653,-54.684357
10503225341.781,6.2816167,-56.161293
10507560020.007,6.3988514,-57.574753
10511894698.233,6.3841944,-59.076855
10516229376.459,6.2996712,-60.644703
10520564054.685,6.4326029,-62.648499
10524898732.911,6.4368615,-64.351814
10529233411.137,6.4104881,-65.142014
10533568089.363,6.3330383,-67.305344
10537902767.589,6.4303598,-68.439438
10542237445.815,6.4370017,-70.018272
10546572124.041,6.3567481,-70.634796
10550906802.267,6.3944449,-73.388588
10555241480.493,6.4193511,-74.645912
10559576158.72,6.3615985,-76.121666
10563910836.946,6.3696265,-77.648819
10568245515.172,6.3982453,-78.980011
10572580193.398,6.4261799,-80.281097
10576914871.624,6.3362155,-81.853546
10581249549.85,6.5061126,-84.205643
10585584228.076,6.31919,-85.006439
10589918906.302,6.441853,-86.852943
10594253584.528,6.3570046,-87.550522
10598588262.754,6.3740163,-89.128113
10602922940.98,6.4295139,-90.959305
10607257619.206,6.3282638,-91.9832
10611592297.432,6.4587212,-94.739258
10615926975.659,6.3688006,-95.44735
10620261653.885,6.3446889,-96.871613
10624596332.111,6.3940582,-98.678726
10628931010.337,6.3647361,-100.42414
10633265688.563,6.3460937,-101.26915
10637600366.789,6.4225216,-103.30839
10641935045.015,6.4628921,-104.47656
10646269723.241,6.4510679,-106.68525
10650604401.467,6.5277257,-107.4976
10654939079.693,6.3866887,-108.98799
10659273757.919,6.3851871,-110.74437
10663608436.145,6.4447522,-112.82539
10667943114.371,6.4450307,-113.96958
10672277792.598,6.4064164,-115.27477
10676612470.824,6.3666787,-116.42403
10680947149.05,6.4256678,-117.96149
10685281827.276,6.4590511,-119.48791
10689616505.502,6.3998518,-121.3825
10693951183.728,6.3029766,-122.62266
10698285861.954,6.4394197,-124.17686
10702620540.18,6.4265862,-125.68816
10706955218.406,6.4721098,-127.45628
10711289896.632,6.4032431,-128.87489
10715624574.858,6.4049048,-130.19118
10719959253.084,6.4757524,-131.74934
10724293931.31,6.3605227,-133.10831
10728628609.537,6.5237155,-134.45381
10732963287.763,6.4130173,-136.35291
10737297965.989,6.4949431,-137.74951
10741632644.215,6.4761109,-139.35822
10745967322.441,6.4677157,-141.07031
10750302000.667,6.43257,-142.37569
10754636678.893,6.3868246,-144.25665
10758971357.119,6.4517822,-145.647
10763306035.345,6.4377146,-147.31088
10767640713.571,6.4064794,-148.5081
10771975391.797,6.3657818,-149.81537
10776310070.023,6.4759192,-151.50832
10780644748.249,6.401525,-153.05264
10784979426.475,6.5046792,-154.12621
10789314104.702,6.459476,-156.44208
10793648782.928,6.5001273,-157.32315
10797983461.154,6.4109321,-158.79695
10802318139.38,6.4568443,-160.72339
10806652817.606,6.3837848,-161.64297
10810987495.832,6.3610654,-163.37692
10815322174.058,6.4454098,-164.81471
10819656852.284,6.4995041,-166.67612
10823991530.51,6.4894891,-167.42384
10828326208.736,6.4793143,-170.09081
10832660886.962,6.5268974,-171.63025
10836995565.188,6.4849229,-172.46748
10841330243.414,6.4805641,-173.67213
10845664921.641,6.5531073,-175.81816
10849999599.867,6.3962436,-177.45273
10854334278.093,6.4709797,-178.79176
10858668956.319,6.4687662,179.45451
10863003634.545,6.4514289,178.11101
10867338312.771,6.4515791,177.95346
10871672990.997,6.4996343,175.33459
10876007669.223,6.5517364,173.06691
10880342347.449,6.5549674,171.94351
10884677025.675,6.4253469,170.80382
10889011703.901,6.5463924,169.53851
10893346382.127,6.594583,167.89201
10897681060.353,6.5148411,166.42178
10902015738.58,6.5299582,165.18901
10906350416.806,6.5481153,163.23521
10910685095.032,6.5693951,162.12831
10915019773.258,6.5101604,160.08641
10919354451.484,6.4738684,158.42375
10923689129.71,6.5296049,157.40709
10928023807.936,6.5379086,155.95352
10932358486.162,6.504972,154.14186
10936693164.388,6.5161529,153.075
10941027842.614,6.5476665,151.27884
10945362520.84,6.5986958,149.33391
10949697199.066,6.5266752,148.21117
10954031877.292,6.5841427,146.72812
10958366555.519,6.5659366,145.08763
10962701233.745,6.5914702,143.79471
10967035911.971,6.579515,141.55856
10971370590.197,6.5440269,140.61545
10975705268.423,6.5068307,139.11261
10980039946.649,6.660285,138.25543
10984374624.875,6.5843139,136.0116
10988709303.101,6.6198692,133.62476
10993043981.327,6.691946,132.95705
10997378659.553,6.6060715,131.66614
11001713337.779,6.577177,129.52267
11006048016.005,6.5756464,128.29393
11010382694.231,6.559814,127.10971
11014717372.457,6.6205873,125.62449
11019052050.684,6.6594076,123.47227
11023386728.91,6.6937599,121.95079
11027721407.136,6.6876659,120.94961
11032056085.362,6.6886864,119.8535
11036390763.588,6.6146822,117.6018
11040725441.814,6.6277509,116.75012
11045060120.04,6.661829,114.5174
11049394798.266,6.6802568,113.21928
11053729476.492,6.6384792,112.04311
11058064154.718,6.6864872,109.99712
11062398832.944,6.5655828,108.80856
11066733511.17,6.696475,107.2496
11071068189.396,6.6410255,105.74398
11075402867.623,6.7747645,104.46301
11079737545.849,6.7842069,102.73627
11084072224.075,6.7103395,101.26672
11088406902.301,6.8625174,99.749184
11092741580.527,6.801877,98.071487
11097076258.753,6.7989836,97.268791
11101410936.979,6.7726078,94.922112
11105745615.205,6.785728,93.257843
11110080293.431,6.7870126,92.24427
11114414971.657,6.8280587,90.654114
11118749649.883,6.8396096,89.325157
11123084328.109,6.7712202,87.707405
11127419006.335,6.7963619,86.193665
11131753684.562,6.9047732,85.073814
11136088362.788,6.8100772,83.392441
11140423041.014,6.8405356,81.070114
11144757719.24,6.8420501,80.682274
11149092397.466,6.9231143,78.430099
11153427075.692,6.8400807,77.751839
11157761753.918,6.8439007,75.649139
11162096432.144,6.8904691,74.105217
11166431110.37,6.8483186,72.570251
11170765788.596,6.8088512,70.822884
11175100466.822,6.8436394,70.258507
11179435145.048,6.7953792,68.00116
11183769823.274,6.805419,66.540115
11188104501.501,6.847671,64.619347
11192439179.727,6.8653517,63.910751
11196773857.953,6.8386984,62.245728
11201108536.179,6.8409038,60.448143
11205443214.405,6.9084496,60.174881
11209777892.631,6.9235497,57.217171
11214112570.857,6.8863926,55.954468
11218447249.083,6.8555064,54.383511
11222781927.309,6.8805351,53.082142
11227116605.535,6.9301476,51.425919
11231451283.761,6.8458476,49.605301
11235785961.987,6.8834248,48.592484
11240120640.213,6.8966856,46.914043
11244455318.439,6.9260349,45.712051
11248789996.666,6.9175677,44.492496
11253124674.892,6.8936615,42.355488
11257459353.118,6.9569702,40.668674
11261794031.344,6.8295202,39.465599
11266128709.57,6.8870306,38.336971
11270463387.796,6.9033036,37.003479
11274798066.022,6.8872223,35.074177
11279132744.248,6.9031377,33.209366
11283467422.474,6.8885231,31.99889
11287802100.7,6.8020501,30.397932
11292136778.926,6.8380618,28.160381
11296471457.152,6.8810062,27.351803
11300806135.378,6.8748536,25.673891
11305140813.605,6.9202189,24.30755
11309475491.831,6.8772478,23.116442
11313810170.057,6.9373832,20.59359
11318144848.283,6.9384789,19.943605
11322479526.509,6.9225736,18.314037
11326814204.735,6.8272982,16.613718
11331148882.961,6.9728713,15.522855
11335483561.187,6.9127665,13.998083
11339818239.413,6.947577,11.960026
11344152917.639,6.9375,10.920427
11348487595.865,6.862515,8.3503094
11352822274.091,6.8983345,7.8574491
11357156952.317,6.9129639,6.3796949
11361491630.544,6.8742499,4.514514
11365826308.77,6.8403125,3.1551373
11370160986.996,6.9347253,1.9767692
11374495665.222,6.8560891,-0.1276186
11378830343.448,6.8312464,-1.3553785
11383165021.674,6.8666444,-2.6144691
11387499699.9,6.9001012,-3.57605
11391834378.126,6.8927054,-5.5864816
11396169056.352,6.8398161,-6.9364839
11400503734.578,6.9619365,-9.0521603
11404838412.804,6.9242787,-10.189676
11409173091.03,6.9585419,-12.290344
11413507769.256,6.858521,-13.531837
11417842447.482,6.9352093,-14.982014
11422177125.709,6.9237218,-16.249151
11426511803.935,6.8429728,-18.082788
11430846482.161,6.9422302,-19.442677
11435181160.387,6.8678346,-21.120903
11439515838.613,6.8389316,-22.280638
11443850516.839,6.930923,-23.830473
11448185195.065,6.9394045,-25.206333
11452519873.291,6.8104243,-26.764599
11456854551.517,6.9289947,-28.016428
11461189229.743,7.0123477,-30.215624
11465523907.969,6.91573,-31.80743
11469858586.195,6.8856058,-32.786232
11474193264.421,6.9325113,-34.759155
11478527942.648,6.8962283,-36.477943
11482862620.874,6.9004221,-37.250973
11487197299.1,6.970912,-39.326439
11491531977.326,6.8943748,-40.871151
11495866655.552,6.9818058,-42.230804
11500201333.778,6.8508992,-43.364937
11504536012.004,6.9085526,-45.093338
11508870690.23,6.9452744,-46.55563
11513205368.456,6.8772774,-48.006386
11517540046.682,6.9517283,-49.811817
11521874724.908,6.9167714,-51.272339
11526209403.134,6.8176007,-52.784412
11530544081.36,6.8940129,-54.530403
11534878759.587,6.7997389,-55.315254
11539213437.813,6.8476834,-57.539516
11543548116.039,6.8888173,-58.829288
11547882794.265,6.9192915,-60.057255
11552217472.491,6.9157057,-61.771851
11556552150.717,6.8711624,-62.861946
11560886828.943,6.9176373,-64.252975
11565221507.169,6.9387174,-65.932869
11569556185.395,6.9097462,-67.341698
11573890863.621,6.8751502,-68.623184
11578225541.847,6.979413,-70.629753
11582560220.073,6.8710551,-71.857384
11586894898.299,6.8160663,-73.507095
11591229576.526,6.9290595,-75.121796
11595564254.752,6.8249826,-77.073051
11599898932.978,6.9344893,-77.95668
11604233611.204,6.8633227,-79.087906
11608568289.43,6.8077207,-81.530495
11612902967.656,6.8341632,-82.207237
11617237645.882,6.8455081,-84.419304
11621572324.108,6.9355254,-85.815414
11625907002.334,6.9348454,-87.189453
11630241680.56,6.9085822,-88.24366
11634576358.786,6.9136848,-90.708313
11638911037.012,6.8652716,-91.681786
11643245715.238,6.8649702,-93.490738
11647580393.464,6.8169913,-94.127243
11651915071.691,6.8758307,-95.733742
11656249749.917,6.834188,-97.798027
11660584428.143,6.9132862,-99.408615
11664919106.369,6.8575521,-100.51826
11669253784.595,6.9065447,-103.03148
11673588462.821,6.8723307,-103.55486
11677923141.047,6.9093575,-104.91373
11682257819.273,6.8457146,-106.68182
11686592497.499,6.9411645,-108.17472
11690927175.725,6.888279,-109.51539
11695261853.951,6.8649983,-110.76362
11699596532.177,6.9293022,-112.50819
11703931210.403,6.903965,-113.66092
11708265888.63,6.8162961,-115.5489
11712600566.856,6.8832459,-117.01419
11716935245.082,6.8105998,-118.05688
11721269923.308,6.8712392,-120.30846
11725604601.534,6.9005623,-121.41206
11729939279.76,6.9581523,-122.80557
11734273957.986,6.8536935,-124.19505
11738608636.212,6.905951,-125.67252
11742943314.438,6.883132,-127.15658
11747277992.664,6.7659392,-128.40993
11751612670.89,6.8321514,-129.93607
11755947349.116,6.9145947,-131.0258
11760282027.342,6.7927971,-133.2123
11764616705.569,6.8028712,-134.20309
11768951383.795,6.9053369,-135.50737
11773286062.021,6.7764931,-136.7766
11777620740.247,6.7935195,-138.33258
11781955418.473,6.9437904,-139.41771
11786290096.699,6.9191918,-140.25093
11790624774.925,6.9000797,-141.95052
11794959453.151,6.8419156,-143.64873
11799294131.377,6.799264,-145.06433
11803628809.603,6.898437,-146.05641
11807963487.829,6.9645829,-147.79515
11812298166.055,6.9556627,-149.71878
11816632844.281,6.9375496,-150.59378
11820967522.508,7.0215778,-151.89592
11825302200.734,7.0018702,-153.04941
11829636878.96,7.0895238,-154.61778
11833971557.186,7.076334,-156.2471
11838306235.412,7.0860286,-157.26492
11842640913.638,7.1396132,-158.64851
11846975591.864,7.2503629,-159.7852
11851310270.09,7.2601314,-161.76324
11855644948.316,7.3239985,-163.01073
11859979626.542,7.3660135,-164.84943
11864314304.768,7.3730202,-167.16162
11868648982.994,7.4223113,-168.57521
11872983661.22,7.4250393,-170.12083
11877318339.446,7.3810248,-171.17874
11881653017.673,7.5571446,-173.11839
11885987695.899,7.5306001,-174.68059
11890322374.125,7.5977345,-175.63708
11894657052.351,7.5247054,-177.83736
11898991730.577,7.5830364,-179.49918
11903326408.803,7.636785,178.91801
11907661087.029,7.6231236,177.14021
11911995765.255,7.6025786,175.46671
11916330443.481,7.5789165,174.0361
11920665121.707,7.585989,172.71657
11924999799.933,7.5718145,170.36885
11929334478.159,7.728003,168.94269
11933669156.385,7.6704984,167.90479
11938003834.612,7.6677876,165.38828
11942338512.838,7.65662,164.35255
11946673191.064,7.6979637,162.30231
11951007869.29,7.6385345,160.73038
11955342547.516,7.6338444,159.46788
11959677225.742,7.5457568,157.93356
11964011903.968,7.647655,157.01808
11968346582.194,7.7296028,154.43237
11972681260.42,7.6574392,153.69482
11977015938.646,7.7435522,151.31332
11981350616.872,7.6771307,149.77791
11985685295.098,7.6527796,148.50807
11990019973.324,7.6920929,146.63159
11994354651.551,7.7013674,145.252
11998689329.777,7.7018132,143.42032
12003024008.003,7.5855074,142.51907
12007358686.229,7.6882076,140.65668
12011693364.455,7.61059,138.92012
12016028042.681,7.6686387,137.54407
12020362720.907,7.6847701,135.82501
12024697399.133,7.6284132,134.80693
12029032077.359,7.713131,132.85898
12033366755.585,7.7368727,131.42894
12037701433.811,7.6744518,129.2056
12042036112.037,7.7196317,128.19165
12046370790.263,7.7833948,126.05948
12050705468.489,7.6734834,124.99013
12055040146.716,7.7108064,123.49388
12059374824.942,7.7232065,121.93009
12063709503.168,7.6169524,120.47618
12068044181.394,7.6489215,118.82428
12072378859.62,7.6914997,117.06686
12076713537.846,7.630146,115.37837
12081048216.072,7.7259421,114.64024
12085382894.298,7.6212773,112.9761
12089717572.524,7.6539021,111.17201
12094052250.75,7.6524253,109.71193
12098386928.976,7.660255,108.3475
12102721607.202,7.6816473,106.98637
12107056285.428,7.5967026,105.55711
12111390963.655,7.6191754,103.30331
12115725641.881,7.6371613,101.84795
12120060320.107,7.744679,100.48277
12124394998.333,7.6523929,98.612473
12128729676.559,7.6825962,97.084366
12133064354.785,7.6741862,96.001945
12137399033.011,7.6768613,94.42041
12141733711.237,7.7205362,92.653
12146068389.463,7.6440639,90.658844
12150403067.689,7.6662974,90.301224
12154737745.915,7.6810231,87.927399
12159072424.141,7.6606436,86.58065
12163407102.367,7.6504598,84.683846
12167741780.594,7.652616,83.508965
12172076458.82,7.6694221,82.100128
12176411137.046,7.6494665,81.732109
12180745815.272,7.599277,79.232262
12185080493.498,7.6899123,77.969818
12189415171.724,7.6999412,76.135063
12193749849.95,7.7708378,74.990097
12198084528.176,7.5997105,72.934128
12202419206.402,7.6450968,71.487648
12206753884.628,7.6301074,70.183342
12211088562.854,7.6634541,68.434265
12215423241.08,7.6435332,66.569206
12219757919.306,7.7141609,65.655991
12224092597.533,7.6440153,63.728718
12228427275.759,7.6711345,62.447914
12232761953.985,7.6447654,60.912933
12237096632.211,7.5980053,59.234432
12241431310.437,7.5679808,57.425949
12245765988.663,7.6508589,56.064384
12250100666.889,7.6263919,55.025761
12254435345.115,7.6248131,52.82851
12258770023.341,7.6649384,51.853199
12263104701.567,7.5857487,50.68438
12267439379.793,7.703423,48.675697
12271774058.019,7.6754746,47.366009
12276108736.245,7.6084328,45.71545
12280443414.471,7.67731,44.306412
12284778092.698,7.6283221,43.18364
12289112770.924,7.6485286,41.657669
12293447449.15,7.6532769,39.60136
12297782127.376,7.7361364,38.503777
12302116805.602,7.6670866,37.160084
12306451483.828,7.7281733,35.223217
12310786162.054,7.6531296,33.558231
12315120840.28,7.5702066,31.687662
12319455518.506,7.6758118,31.011122
12323790196.732,7.5395222,28.584377
12328124874.958,7.7702475,27.860519
12332459553.184,7.6503496,26.700733
12336794231.41,7.6237588,24.544888
12341128909.637,7.7134171,23.011963
12345463587.863,7.6611853,21.831284
12349798266.089,7.7382669,19.330391
12354132944.315,7.6198082,17.689775
12358467622.541,7.683392,16.59041
12362802300.767,7.7206159,16.070429
12367136978.993,7.6215649,14.227034
12371471657.219,7.7083273,12.765065
12375806335.445,7.5741534,11.13235
12380141013.671,7.6646171,10.608588
12384475691.897,7.7185445,7.8843255
12388810370.123,7.5695934,6.6127887
12393145048.349,7.8312969,5.3626862
12397479726.576,7.6748157,4.2724352
12401814404.802,7.7741838,2.5365222
12406149083.028,7.7110267,0.62416291
12410483761.254,7.6488605,-0.84307963
12414818439.48,7.7964168,-3.0488367
12419153117.706,7.6061187,-4.8587389
12423487795.932,7.6962128,-6.4180875
12427822474.158,7.6227713,-7.0431709
12432157152.384,7.6741476,-8.4653378
12436491830.61,7.6430488,-9.892642
12440826508.836,7.5819736,-11.19985
12445161187.062,7.6181283,-13.241498
12449495865.288,7.6969247,-14.268801
12453830543.515,7.7437186,-16.292702
12458165221.741,7.7192831,-17.851923
12462499899.967,7.7895451,-19.402822
12466834578.193,7.6166191,-20.190321
12471169256.419,7.6675725,-22.999859
12475503934.645,7.8046894,-24.181438
12479838612.871,7.7555428,-24.31455
12484173291.097,7.66996,-27.33007
12488507969.323,7.6991272,-28.062489
12492842647.549,7.6948137,-29.571857
12497177325.775,7.7707648,-31.902727
12501512004.001,7.6741567,-32.806831
12505846682.227,7.6319852,-33.661587
12510181360.453,7.7159424,-36.08992
12514516038.68,7.5681806,-37.963577
12518850716.906,7.7042203,-38.784893
12523185395.132,7.7248917,-40.463112
12527520073.358,7.650012,-42.110474
12531854751.584,7.6135783,-43.804611
12536189429.81,7.7854757,-45.360298
12540524108.036,7.7487421,-45.630917
12544858786.262,7.6617308,-47.920193
12549193464.488,7.6606531,-49.900509
12553528142.714,7.5892067,-50.422928
12557862820.94,7.7320189,-52.749008
12562197499.166,7.7241335,-53.486305
12566532177.392,7.7499013,-54.848354
12570866855.619,7.720458,-56.121162
12575201533.845,7.6068802,-58.565784
12579536212.071,7.7095499,-59.437904
12583870890.297,7.6790581,-61.230305
12588205568.523,7.6639528,-62.327183
